card_id,text,raw_text,type,rank
85,Real Assets,Real Assets,a_inner_text,D
85,strategies,/strategies/#real-assets,href,C
86,Real Assets,Real Assets,a_inner_text,D
86,strategies,/strategies/#real-assets,href,C
87,Sustainability,Sustainability,a_inner_text,D
87,sustainability,https://lvpfunds.com.au/sustainability/,href,C
88,Sustainability,Sustainability,a_inner_text,D
88,sustainability,https://lvpfunds.com.au/sustainability/,href,C
89,Sustainability,Sustainability,a_inner_text,D
89,sustainability,https://lvpfunds.com.au/sustainability/,href,C
90,Sustainability,Sustainability,a_inner_text,D
90,sustainability,https://lvpfunds.com.au/sustainability/,href,C
91,STRATEGIES,STRATEGIES,a_inner_text,D
91,strategies,https://lvpfunds.com.au/strategies/,href,C
92,STRATEGIES,STRATEGIES,a_inner_text,D
92,strategies,https://lvpfunds.com.au/strategies/,href,C
93,info@lvpfunds.com.au,info@lvpfunds.com.au,a_inner_text,D
93,info@lvpfunds.com,mailto:info@lvpfunds.com.au,href,C
94,Strategies,Strategies,a_inner_text,D
94,strategies,https://lvpfunds.com.au/strategies/,href,C
95,Sustainability,Sustainability,a_inner_text,D
95,sustainability,https://lvpfunds.com.au/sustainability/,href,C
96,Team,Team,a_inner_text,D
96,team,https://lvpfunds.com.au/team/,href,C
97,LVP Foundation,LVP Foundation,a_inner_text,D
97,lvp foundation,https://lvpfunds.com.au/lvp-foundation/,href,C
98,Investor Portal,Investor Portal,a_inner_text,D
98,VC Portal,https://dynamo.dynamosoftware.com/tenant/sg.dynamosoftware.com/Liverpool_Partners/VC-Portal,href,C
99,Strategies,Strategies,a_inner_text,D
99,strategies,https://lvpfunds.com.au/strategies/,href,C
100,Sustainability,Sustainability,a_inner_text,D
100,sustainability,https://lvpfunds.com.au/sustainability/,href,C
101,Team,Team,a_inner_text,D
101,team,https://lvpfunds.com.au/team/,href,C
102,LVP Foundation,LVP Foundation,a_inner_text,D
102,lvp foundation,https://lvpfunds.com.au/lvp-foundation/,href,C
103,Investor Portal,Investor Portal,a_inner_text,D
103,VC Portal,https://dynamo.dynamosoftware.com/tenant/sg.dynamosoftware.com/Liverpool_Partners/VC-Portal,href,C
104,Terms of Use,Terms of Use,a_inner_text,D
104,terms of use,https://lvpfunds.com.au/terms-of-use/,href,C
105,Privacy Policy,Privacy Policy,a_inner_text,D
105,privacy policy,https://lvpfunds.com.au/privacy-policy/,href,C
106,Responsible Investment Policy,Responsible Investment Policy,a_inner_text,D
106,responsible investment policy,https://lvpfunds.com.au/responsible-investment-policy/,href,C
107,Contact,Contact,a_inner_text,D
107,contact,https://lvpfunds.com.au/contact/,href,C
108,Terms of Use,Terms of Use,a_inner_text,D
108,terms of use,https://lvpfunds.com.au/terms-of-use/,href,C
109,Privacy Policy,Privacy Policy,a_inner_text,D
109,privacy policy,https://lvpfunds.com.au/privacy-policy/,href,C
110,Responsible Investment Policy,Responsible Investment Policy,a_inner_text,D
110,responsible investment policy,https://lvpfunds.com.au/responsible-investment-policy/,href,C
111,Contact,Contact,a_inner_text,D
111,contact,https://lvpfunds.com.au/contact/,href,C
112,info@lvpfunds.com.au,info@lvpfunds.com.au,a_inner_text,D
112,info@lvpfunds.com,mailto:info@lvpfunds.com.au,href,C
113,Strategies,Strategies,a_inner_text,D
113,strategies,https://lvpfunds.com.au/strategies/,href,C
114,Sustainability,Sustainability,a_inner_text,D
114,sustainability,https://lvpfunds.com.au/sustainability/,href,C
115,Team,Team,a_inner_text,D
115,team,https://lvpfunds.com.au/team/,href,C
116,LVP Foundation,LVP Foundation,a_inner_text,D
116,lvp foundation,https://lvpfunds.com.au/lvp-foundation/,href,C
117,Investor Portal,Investor Portal,a_inner_text,D
117,VC Portal,https://dynamo.dynamosoftware.com/tenant/sg.dynamosoftware.com/Liverpool_Partners/VC-Portal,href,C
118,Strategies,Strategies,a_inner_text,D
118,strategies,https://lvpfunds.com.au/strategies/,href,C
119,Sustainability,Sustainability,a_inner_text,D
119,sustainability,https://lvpfunds.com.au/sustainability/,href,C
120,Team,Team,a_inner_text,D
120,team,https://lvpfunds.com.au/team/,href,C
121,LVP Foundation,LVP Foundation,a_inner_text,D
121,lvp foundation,https://lvpfunds.com.au/lvp-foundation/,href,C
122,Investor Portal,Investor Portal,a_inner_text,D
122,VC Portal,https://dynamo.dynamosoftware.com/tenant/sg.dynamosoftware.com/Liverpool_Partners/VC-Portal,href,C
123,Terms of Use,Terms of Use,a_inner_text,D
123,terms of use,https://lvpfunds.com.au/terms-of-use/,href,C
124,Privacy Policy,Privacy Policy,a_inner_text,D
124,privacy policy,https://lvpfunds.com.au/privacy-policy/,href,C
125,Responsible Investment Policy,Responsible Investment Policy,a_inner_text,D
125,responsible investment policy,https://lvpfunds.com.au/responsible-investment-policy/,href,C
126,Contact,Contact,a_inner_text,D
126,contact,https://lvpfunds.com.au/contact/,href,C
127,Terms of Use,Terms of Use,a_inner_text,D
127,terms of use,https://lvpfunds.com.au/terms-of-use/,href,C
128,Privacy Policy,Privacy Policy,a_inner_text,D
128,privacy policy,https://lvpfunds.com.au/privacy-policy/,href,C
129,Responsible Investment Policy,Responsible Investment Policy,a_inner_text,D
129,responsible investment policy,https://lvpfunds.com.au/responsible-investment-policy/,href,C
130,Contact,Contact,a_inner_text,D
130,contact,https://lvpfunds.com.au/contact/,href,C
262,LP PRIMARY LOGO RGB 300DPI 3 e1716090913819,https://lvpfunds.com.au/wp-content/uploads/2024/05/LP_PRIMARY-LOGO_RGB_300DPI_3-e1716090913819.png,image_src,I
264,PRIVATE EQUITY TRANSPARENT 2,https://lvpfunds.com.au/wp-content/uploads/2024/12/PRIVATE_EQUITY_TRANSPARENT_2.gif,image_src,I
266,GROWTH TRANSPARENT 3,https://lvpfunds.com.au/wp-content/uploads/2024/12/GROWTH_TRANSPARENT_3.gif,image_src,I
268,REAL ASSETS TRANSPARENT 2,https://lvpfunds.com.au/wp-content/uploads/2024/12/REAL_ASSETS_TRANSPARENT_2.gif,image_src,I
270,Sustainabilty icons 02 e1718276981243,https://lvpfunds.com.au/wp-content/uploads/2024/06/Sustainabilty-icons-02-e1718276981243.png,image_src,I
272,Sustainabilty icons 01 e1718276995719,https://lvpfunds.com.au/wp-content/uploads/2024/06/Sustainabilty-icons-01-e1718276995719.png,image_src,I
274,Sustainabilty icons 05 e1718276939564,https://lvpfunds.com.au/wp-content/uploads/2024/06/Sustainabilty-icons-05-e1718276939564.png,image_src,I
276,LP PRIMARY LOGO RGB 300DPI 2 1024x358,https://lvpfunds.com.au/wp-content/uploads/2024/05/LP_PRIMARY-LOGO_RGB_300DPI_2-1024x358.png,image_src,I
