card_id,text,raw_text,type,rank
23,baincapitaldoubleimpact,https://www.baincapitaldoubleimpact.com/,href,D
24,Insurance>,Insurance>,a_inner_text,D
24,baincapitalinsurance,https://www.baincapitalinsurance.com/,href,D
25,Ventures>,Ventures>,a_inner_text,D
25,ventures,/ventures,href,C
26,Life Sciences>,Life Sciences>,a_inner_text,D
26,baincapitallifesciences,https://www.baincapitallifesciences.com/,href,D
27,Tech Opportunities>,Tech Opportunities>,a_inner_text,D
27,baincapitaltechopportunities,https://www.baincapitaltechopportunities.com/,href,D
28,Crypto>,Crypto>,a_inner_text,D
28,crypto,/crypto,href,C
29,Special Situations>,Special Situations>,a_inner_text,D
29,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
30,Credit>,Credit>,a_inner_text,D
30,baincapitalcredit,https://www.baincapitalcredit.com/,href,D
31,Real Estate>,Real Estate>,a_inner_text,D
31,baincapitalrealestate,https://www.baincapitalrealestate.com/,href,D
32,Special Situations>,Special Situations>,a_inner_text,D
32,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
33,Explore,Explore,a_inner_text,D
33,sustainability and impact,https://www.baincapital.com/sustainability-and-impact,href,C
34,Active governance & stewardship,Active governance & stewardship,a_inner_text,D
34,active governance and stewardship,https://www.baincapital.com/sustainability-and-impact/active-governance-and-stewardship,href,C
35,Sustainable growth & reducing climate impact,Sustainable growth & reducing climate impact,a_inner_text,D
35,sustainable growth reducing climate impact,https://www.baincapital.com/sustainability-and-impact/sustainable-growth-reducing-climate-impact,href,C
36,"Fair employment, engagement & well-being","Fair employment, engagement & well-being",a_inner_text,D
36,fair employment engagement well being,https://www.baincapital.com/sustainability-and-impact/fair-employment-engagement-well-being,href,C
37,"Diversity, equity & inclusion","Diversity, equity & inclusion",a_inner_text,D
37,diversity equity and inclusion,https://www.baincapital.com/sustainability-and-impact/diversity-equity-and-inclusion,href,C
38,Community engagement,Community engagement,a_inner_text,D
38,community engagement,https://www.baincapital.com/sustainability-and-impact/community-engagement,href,C
39,Driving sustainable value,Driving sustainable value,a_inner_text,D
39,Bain Capital Sustainability Report June2025 0,https://cdn-east2.baincapital.com/2025-06/Bain-Capital-Sustainability-Report-June2025_0.pdf?VersionId=g_eEXbw1xbuP1q8YuljPD5jzIevSVKpu,href,C
40,Explore,Explore,a_inner_text,D
40,sustainability and impact,https://www.baincapital.com/sustainability-and-impact,href,C
41,Active governance & stewardship,Active governance & stewardship,a_inner_text,D
41,active governance and stewardship,https://www.baincapital.com/sustainability-and-impact/active-governance-and-stewardship,href,C
42,Sustainable growth & reducing climate impact,Sustainable growth & reducing climate impact,a_inner_text,D
42,sustainable growth reducing climate impact,https://www.baincapital.com/sustainability-and-impact/sustainable-growth-reducing-climate-impact,href,C
43,"Fair employment, engagement & well-being","Fair employment, engagement & well-being",a_inner_text,D
43,fair employment engagement well being,https://www.baincapital.com/sustainability-and-impact/fair-employment-engagement-well-being,href,C
44,"Diversity, equity & inclusion","Diversity, equity & inclusion",a_inner_text,D
44,diversity equity and inclusion,https://www.baincapital.com/sustainability-and-impact/diversity-equity-and-inclusion,href,C
45,Community engagement,Community engagement,a_inner_text,D
45,community engagement,https://www.baincapital.com/sustainability-and-impact/community-engagement,href,C
46,Explore,Explore,a_inner_text,D
46,sustainability and impact,https://www.baincapital.com/sustainability-and-impact,href,C
47,Active governance & stewardship,Active governance & stewardship,a_inner_text,D
47,active governance and stewardship,https://www.baincapital.com/sustainability-and-impact/active-governance-and-stewardship,href,C
48,Sustainable growth & reducing climate impact,Sustainable growth & reducing climate impact,a_inner_text,D
48,sustainable growth reducing climate impact,https://www.baincapital.com/sustainability-and-impact/sustainable-growth-reducing-climate-impact,href,C
49,"Fair employment, engagement & well-being","Fair employment, engagement & well-being",a_inner_text,D
49,fair employment engagement well being,https://www.baincapital.com/sustainability-and-impact/fair-employment-engagement-well-being,href,C
50,"Diversity, equity & inclusion","Diversity, equity & inclusion",a_inner_text,D
50,diversity equity and inclusion,https://www.baincapital.com/sustainability-and-impact/diversity-equity-and-inclusion,href,C
51,Community engagement,Community engagement,a_inner_text,D
51,community engagement,https://www.baincapital.com/sustainability-and-impact/community-engagement,href,C
52,Driving sustainable value,Driving sustainable value,a_inner_text,D
52,Bain Capital Sustainability Report June2025 0,https://cdn-east2.baincapital.com/2025-06/Bain-Capital-Sustainability-Report-June2025_0.pdf?VersionId=g_eEXbw1xbuP1q8YuljPD5jzIevSVKpu,href,C
53,Explore,Explore,a_inner_text,D
53,careers,https://www.baincapital.com/careers,href,C
54,Opportunity,Opportunity,a_inner_text,D
54,careers,https://www.baincapital.com/careers#your-opprotunity,href,C
55,Growth,Growth,a_inner_text,D
55,careers,https://www.baincapital.com/careers#our-support,href,C
56,Join us,Join us,a_inner_text,D
56,careers,https://www.baincapital.com/careers#join-the-team,href,C
57,Our people are the heart of our advantage,Our people are the heart of our advantage,a_inner_text,D
57,careers,https://www.baincapital.com/careers,href,C
58,Explore,Explore,a_inner_text,D
58,careers,https://www.baincapital.com/careers,href,C
59,Opportunity,Opportunity,a_inner_text,D
59,careers,https://www.baincapital.com/careers#your-opprotunity,href,C
60,Growth,Growth,a_inner_text,D
60,careers,https://www.baincapital.com/careers#our-support,href,C
61,Join us,Join us,a_inner_text,D
61,careers,https://www.baincapital.com/careers#join-the-team,href,C
62,Explore,Explore,a_inner_text,D
62,careers,https://www.baincapital.com/careers,href,C
63,Opportunity,Opportunity,a_inner_text,D
63,careers,https://www.baincapital.com/careers#your-opprotunity,href,C
64,Growth,Growth,a_inner_text,D
64,careers,https://www.baincapital.com/careers#our-support,href,C
65,Join us,Join us,a_inner_text,D
65,careers,https://www.baincapital.com/careers#join-the-team,href,C
66,Our people are the heart of our advantage,Our people are the heart of our advantage,a_inner_text,D
66,careers,https://www.baincapital.com/careers,href,C
67,View All,View All,a_inner_text,D
67,news,https://www.baincapital.com/news,href,C
68,Press releases,Press releases,a_inner_text,D
68,news,https://www.baincapital.com/news?filter=&newscategory=press-releases,href,C
69,In the news,In the news,a_inner_text,D
69,news,https://www.baincapital.com/news?filter=&newscategory=in-the-news,href,C
70,Bain Capital Closes Fourteenth Flagship Private Equity Fund at $14 Billion,Bain Capital Closes Fourteenth Flagship Private Equity Fund at $14 Billion,a_inner_text,D
70,bain capital closes fourteenth flagship private equity fund 14 billion,/news/bain-capital-closes-fourteenth-flagship-private-equity-fund-14-billion,href,C
71,View All,View All,a_inner_text,D
71,news,https://www.baincapital.com/news,href,C
72,Press releases,Press releases,a_inner_text,D
72,news,https://www.baincapital.com/news?filter=&newscategory=press-releases,href,C
73,In the news,In the news,a_inner_text,D
73,news,https://www.baincapital.com/news?filter=&newscategory=in-the-news,href,C
74,View All,View All,a_inner_text,D
74,news,https://www.baincapital.com/news,href,C
75,Press releases,Press releases,a_inner_text,D
75,news,https://www.baincapital.com/news?filter=&newscategory=press-releases,href,C
76,In the news,In the news,a_inner_text,D
76,news,https://www.baincapital.com/news?filter=&newscategory=in-the-news,href,C
77,See our approach in action,See our approach in action,a_inner_text,D
77,,,href,C
78,Fulfill your potential,Fulfill your potential,a_inner_text,D
78,careers,/careers,href,C
79,See our approach in action,See our approach in action,a_inner_text,D
79,,,href,C
80,Fulfill your potential,Fulfill your potential,a_inner_text,D
80,careers,/careers,href,C
81,See our approach in action,See our approach in action,a_inner_text,D
81,,,href,C
82,Fulfill your potential,Fulfill your potential,a_inner_text,D
82,careers,/careers,href,C
83,Global Private Equity>,Global Private Equity>,a_inner_text,D
83,baincapitalprivateequity,https://www.baincapitalprivateequity.com/,href,D
84,Double Impact>,Double Impact>,a_inner_text,D
84,baincapitaldoubleimpact,https://www.baincapitaldoubleimpact.com/,href,D
85,Insurance>,Insurance>,a_inner_text,D
85,baincapitalinsurance,https://www.baincapitalinsurance.com/,href,D
86,Ventures>,Ventures>,a_inner_text,D
86,ventures,/ventures,href,C
87,Life Sciences>,Life Sciences>,a_inner_text,D
87,baincapitallifesciences,https://www.baincapitallifesciences.com/,href,D
88,Tech Opportunities>,Tech Opportunities>,a_inner_text,D
88,baincapitaltechopportunities,https://www.baincapitaltechopportunities.com/,href,D
89,Crypto>,Crypto>,a_inner_text,D
89,crypto,/crypto,href,C
90,Special Situations>,Special Situations>,a_inner_text,D
90,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
91,Credit>,Credit>,a_inner_text,D
91,baincapitalcredit,https://www.baincapitalcredit.com/,href,D
92,Real Estate>,Real Estate>,a_inner_text,D
92,baincapitalrealestate,https://www.baincapitalrealestate.com/,href,D
93,Special Situations>,Special Situations>,a_inner_text,D
93,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
94,Global Private Equity>,Global Private Equity>,a_inner_text,D
94,baincapitalprivateequity,https://www.baincapitalprivateequity.com/,href,D
95,Double Impact>,Double Impact>,a_inner_text,D
95,baincapitaldoubleimpact,https://www.baincapitaldoubleimpact.com/,href,D
96,Insurance>,Insurance>,a_inner_text,D
96,baincapitalinsurance,https://www.baincapitalinsurance.com/,href,D
97,Ventures>,Ventures>,a_inner_text,D
97,ventures,/ventures,href,C
98,Life Sciences>,Life Sciences>,a_inner_text,D
98,baincapitallifesciences,https://www.baincapitallifesciences.com/,href,D
99,Tech Opportunities>,Tech Opportunities>,a_inner_text,D
99,baincapitaltechopportunities,https://www.baincapitaltechopportunities.com/,href,D
100,Crypto>,Crypto>,a_inner_text,D
100,crypto,/crypto,href,C
101,Special Situations>,Special Situations>,a_inner_text,D
101,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
102,Credit>,Credit>,a_inner_text,D
102,baincapitalcredit,https://www.baincapitalcredit.com/,href,D
103,Real Estate>,Real Estate>,a_inner_text,D
103,baincapitalrealestate,https://www.baincapitalrealestate.com/,href,D
104,Special Situations>,Special Situations>,a_inner_text,D
104,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
105,Global Private Equity>,Global Private Equity>,a_inner_text,D
105,baincapitalprivateequity,https://www.baincapitalprivateequity.com/,href,D
106,Double Impact>,Double Impact>,a_inner_text,D
106,baincapitaldoubleimpact,https://www.baincapitaldoubleimpact.com/,href,D
107,Insurance>,Insurance>,a_inner_text,D
107,baincapitalinsurance,https://www.baincapitalinsurance.com/,href,D
108,Ventures>,Ventures>,a_inner_text,D
108,ventures,/ventures,href,C
109,Life Sciences>,Life Sciences>,a_inner_text,D
109,baincapitallifesciences,https://www.baincapitallifesciences.com/,href,D
110,Tech Opportunities>,Tech Opportunities>,a_inner_text,D
110,baincapitaltechopportunities,https://www.baincapitaltechopportunities.com/,href,D
111,Crypto>,Crypto>,a_inner_text,D
111,crypto,/crypto,href,C
112,Special Situations>,Special Situations>,a_inner_text,D
112,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
113,Credit>,Credit>,a_inner_text,D
113,baincapitalcredit,https://www.baincapitalcredit.com/,href,D
114,Real Estate>,Real Estate>,a_inner_text,D
114,baincapitalrealestate,https://www.baincapitalrealestate.com/,href,D
115,Special Situations>,Special Situations>,a_inner_text,D
115,baincapitalspecialsituations,https://baincapitalspecialsituations.com/,href,D
116,TECHNOLOGYLeading companies into the future,TECHNOLOGYLeading companies into the future,a_inner_text,D
116,technology,https://www.baincapital.com/technology/,href,C
117,HEALTHCAREBuilding great companies to serve patients,HEALTHCAREBuilding great companies to serve patients,a_inner_text,D
117,healthcare,https://www.baincapital.com/healthcare/,href,C
118,Bain Capital Technology,Bain Capital Technology,img_alt_text,E
118,investment spotlight tech v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-tech-v2.jpg?VersionId=ZneUgARdepaVedhzfoJKX40ThAnfvUvk&itok=hLv8UoXG,src,E
119,Bain Capital Healthcare,Bain Capital Healthcare,img_alt_text,E
119,investment spotlight health v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-health-v2.png.jpg?VersionId=YYzyulpCTMTsal.TUBXD4K5nHZlxFfRD&itok=Dj5x_MR9,src,E
120,TECHNOLOGYLeading companies into the future,TECHNOLOGYLeading companies into the future,a_inner_text,A
120,technology,https://www.baincapital.com/technology/,href,C
121,HEALTHCAREBuilding great companies to serve patients,HEALTHCAREBuilding great companies to serve patients,a_inner_text,A
121,healthcare,https://www.baincapital.com/healthcare/,href,C
122,Bain Capital Technology,Bain Capital Technology,img_alt_text,B
122,investment spotlight tech v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-tech-v2.jpg?VersionId=ZneUgARdepaVedhzfoJKX40ThAnfvUvk&itok=hLv8UoXG,src,B
123,Bain Capital Healthcare,Bain Capital Healthcare,img_alt_text,B
123,investment spotlight health v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-health-v2.png.jpg?VersionId=YYzyulpCTMTsal.TUBXD4K5nHZlxFfRD&itok=Dj5x_MR9,src,B
124,TECHNOLOGYLeading companies into the future,TECHNOLOGYLeading companies into the future,a_inner_text,A
124,technology,https://www.baincapital.com/technology/,href,C
125,HEALTHCAREBuilding great companies to serve patients,HEALTHCAREBuilding great companies to serve patients,a_inner_text,A
125,healthcare,https://www.baincapital.com/healthcare/,href,C
126,Bain Capital Technology,Bain Capital Technology,img_alt_text,B
126,investment spotlight tech v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-tech-v2.jpg?VersionId=ZneUgARdepaVedhzfoJKX40ThAnfvUvk&itok=hLv8UoXG,src,B
127,Bain Capital Healthcare,Bain Capital Healthcare,img_alt_text,B
127,investment spotlight health v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-health-v2.png.jpg?VersionId=YYzyulpCTMTsal.TUBXD4K5nHZlxFfRD&itok=Dj5x_MR9,src,B
128,TECHNOLOGYLeading companies into the future,TECHNOLOGYLeading companies into the future,a_inner_text,A
128,technology,https://www.baincapital.com/technology/,href,C
129,Bain Capital Technology,Bain Capital Technology,img_alt_text,B
129,investment spotlight tech v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-tech-v2.jpg?VersionId=ZneUgARdepaVedhzfoJKX40ThAnfvUvk&itok=hLv8UoXG,src,B
130,HEALTHCAREBuilding great companies to serve patients,HEALTHCAREBuilding great companies to serve patients,a_inner_text,A
130,healthcare,https://www.baincapital.com/healthcare/,href,C
131,Bain Capital Healthcare,Bain Capital Healthcare,img_alt_text,B
131,investment spotlight health v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/investment-spotlight-health-v2.png.jpg?VersionId=YYzyulpCTMTsal.TUBXD4K5nHZlxFfRD&itok=Dj5x_MR9,src,B
132,Driving sustainable value,Driving sustainable value,a_inner_text,D
132,Bain Capital Sustainability Report June2025 0,https://cdn-east2.baincapital.com/2025-06/Bain-Capital-Sustainability-Report-June2025_0.pdf?VersionId=g_eEXbw1xbuP1q8YuljPD5jzIevSVKpu,href,C
133,Active governance & stewardship,Active governance & stewardship,a_inner_text,D
133,active governance and stewardship,https://www.baincapital.com/sustainability-and-impact/active-governance-and-stewardship,href,C
134,Sustainable growth & reducing climate impact,Sustainable growth & reducing climate impact,a_inner_text,D
134,sustainable growth reducing climate impact,https://www.baincapital.com/sustainability-and-impact/sustainable-growth-reducing-climate-impact,href,C
135,"Fair employment, engagement & well-being","Fair employment, engagement & well-being",a_inner_text,D
135,fair employment engagement well being,https://www.baincapital.com/sustainability-and-impact/fair-employment-engagement-well-being,href,C
136,"Diversity, equity & inclusion","Diversity, equity & inclusion",a_inner_text,D
136,diversity equity and inclusion,https://www.baincapital.com/sustainability-and-impact/diversity-equity-and-inclusion,href,C
137,Community engagement,Community engagement,a_inner_text,D
137,community engagement,https://www.baincapital.com/sustainability-and-impact/community-engagement,href,C
138,Explore Sustainability & Impact at Bain Capital,Explore Sustainability & Impact at Bain Capital,a_inner_text,D
138,sustainability and impact,/sustainability-and-impact,href,C
139,2025 Sustainability Report,2025 Sustainability Report,a_inner_text,D
139,Bain Capital Sustainability Report June2025 0,https://cdn-east2.baincapital.com/2025-06/Bain-Capital-Sustainability-Report-June2025_0.pdf?VersionId=g_eEXbw1xbuP1q8YuljPD5jzIevSVKpu,href,C
140,Explore Commitment,Explore Commitment,a_inner_text,D
140,active governance and stewardship,https://www.baincapital.com/sustainability-and-impact/active-governance-and-stewardship,href,C
141,Explore Commitment,Explore Commitment,a_inner_text,D
141,sustainable growth reducing climate impact,https://www.baincapital.com/sustainability-and-impact/sustainable-growth-reducing-climate-impact,href,C
142,Explore Commitment,Explore Commitment,a_inner_text,D
142,fair employment engagement well being,https://www.baincapital.com/sustainability-and-impact/fair-employment-engagement-well-being,href,C
143,Explore Commitment,Explore Commitment,a_inner_text,D
143,diversity equity and inclusion,https://www.baincapital.com/sustainability-and-impact/diversity-equity-and-inclusion,href,C
144,Explore Commitment,Explore Commitment,a_inner_text,D
144,community engagement,https://www.baincapital.com/sustainability-and-impact/community-engagement,href,C
145,Driving sustainable value,Driving sustainable value,img_alt_text,E
145,bcsi25 cover 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-cover_0.jpg?VersionId=nPYETQcZ2Xs4QlxphBjsUxcpblN15y_x&itok=NXxq4c7g,src,E
146,Active governance & stewardship,Active governance & stewardship,img_alt_text,E
146,bcsi25 engaged governance and stewardship 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-engaged-governance-and-stewardship_0.jpg?VersionId=5cGdHgyI9bgHa5Qn2hWyOgfQv1W2rv12&itok=hBggZGzW,src,E
147,Sustainable growth & reducing climate impact,Sustainable growth & reducing climate impact,img_alt_text,E
147,bcsi25 sustainable growth and resilience 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-sustainable-growth-and-resilience_0.jpg?VersionId=gwYK2JxYTGGMnPu4.RYRd.nNldoPq6Ze&itok=VfWJAqCX,src,E
148,"Fair employment, engagement & well-being","Fair employment, engagement & well-being",img_alt_text,E
148,bcsi25 high performance teams 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-high-performance-teams_0.jpg?VersionId=i1Ld.In1N50Y1EOYX9H.H5z9tYVpdCOF&itok=CFgIuqNk,src,E
149,"Diversity, equity & inclusion","Diversity, equity & inclusion",img_alt_text,E
149,diversity inclusion big v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/diversity-inclusion-big-v2.jpg?VersionId=9JpKWjKk5C.S4oy4IwyNmJZK4WFj81pv&itok=aO8teQKv,src,E
150,Community engagement,Community engagement,img_alt_text,E
150,bcsi25 diversity equity inclusion community 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-diversity-equity-inclusion-community_0.jpg?VersionId=WMV6lygzLpeLKjOACHkW46qKy_TZKY.N&itok=MI_lhCN7,src,E
151,2025 Sustainability Report,2025 Sustainability Report,a_inner_text,D
151,Bain Capital Sustainability Report June2025 0,https://cdn-east2.baincapital.com/2025-06/Bain-Capital-Sustainability-Report-June2025_0.pdf?VersionId=g_eEXbw1xbuP1q8YuljPD5jzIevSVKpu,href,C
152,Driving sustainable value,Driving sustainable value,img_alt_text,E
152,bcsi25 cover 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-cover_0.jpg?VersionId=nPYETQcZ2Xs4QlxphBjsUxcpblN15y_x&itok=NXxq4c7g,src,E
153,Explore Commitment,Explore Commitment,a_inner_text,D
153,active governance and stewardship,https://www.baincapital.com/sustainability-and-impact/active-governance-and-stewardship,href,C
154,Active governance & stewardship,Active governance & stewardship,img_alt_text,E
154,bcsi25 engaged governance and stewardship 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-engaged-governance-and-stewardship_0.jpg?VersionId=5cGdHgyI9bgHa5Qn2hWyOgfQv1W2rv12&itok=hBggZGzW,src,E
155,Explore Commitment,Explore Commitment,a_inner_text,D
155,sustainable growth reducing climate impact,https://www.baincapital.com/sustainability-and-impact/sustainable-growth-reducing-climate-impact,href,C
156,Sustainable growth & reducing climate impact,Sustainable growth & reducing climate impact,img_alt_text,E
156,bcsi25 sustainable growth and resilience 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-sustainable-growth-and-resilience_0.jpg?VersionId=gwYK2JxYTGGMnPu4.RYRd.nNldoPq6Ze&itok=VfWJAqCX,src,E
157,Explore Commitment,Explore Commitment,a_inner_text,D
157,fair employment engagement well being,https://www.baincapital.com/sustainability-and-impact/fair-employment-engagement-well-being,href,C
158,"Fair employment, engagement & well-being","Fair employment, engagement & well-being",img_alt_text,E
158,bcsi25 high performance teams 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-high-performance-teams_0.jpg?VersionId=i1Ld.In1N50Y1EOYX9H.H5z9tYVpdCOF&itok=CFgIuqNk,src,E
159,Explore Commitment,Explore Commitment,a_inner_text,D
159,diversity equity and inclusion,https://www.baincapital.com/sustainability-and-impact/diversity-equity-and-inclusion,href,C
160,"Diversity, equity & inclusion","Diversity, equity & inclusion",img_alt_text,E
160,diversity inclusion big v2,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2024-11/diversity-inclusion-big-v2.jpg?VersionId=9JpKWjKk5C.S4oy4IwyNmJZK4WFj81pv&itok=aO8teQKv,src,E
161,Explore Commitment,Explore Commitment,a_inner_text,D
161,community engagement,https://www.baincapital.com/sustainability-and-impact/community-engagement,href,C
162,Community engagement,Community engagement,img_alt_text,E
162,bcsi25 diversity equity inclusion community 0,https://cdn-east2.baincapital.com/styles/optimize_image/s3/2025-06/bcsi25-diversity-equity-inclusion-community_0.jpg?VersionId=WMV6lygzLpeLKjOACHkW46qKy_TZKY.N&itok=MI_lhCN7,src,E
163,Meet our people,Meet our people,a_inner_text,D
163,people,https://www.baincapital.com/people,href,C
164,Chris Gordon,Chris Gordon,a_inner_text,D
164,chris gordon,https://www.baincapital.com/people/chris-gordon,href,C
165,Paul Moskowitz,Paul Moskowitz,a_inner_text,D
165,paul moskowitz,https://www.baincapital.com/people/paul-moskowitz,href,C
166,Amrita Sankar,Amrita Sankar,a_inner_text,D
166,,,href,C
167,Team Name1,Team Name1,a_inner_text,D
167,,,href,C
168,Team Name2,Team Name2,a_inner_text,D
168,,,href,C
169,Team Name3,Team Name3,a_inner_text,D
169,,,href,C
170,Meet our people,Meet our people,a_inner_text,D
170,people,https://www.baincapital.com/people,href,C
171,Chris Gordon,Chris Gordon,a_inner_text,D
171,chris gordon,https://www.baincapital.com/people/chris-gordon,href,C
172,Paul Moskowitz,Paul Moskowitz,a_inner_text,D
172,paul moskowitz,https://www.baincapital.com/people/paul-moskowitz,href,C
173,Amrita Sankar,Amrita Sankar,a_inner_text,D
173,,,href,C
174,Team Name1,Team Name1,a_inner_text,D
174,,,href,C
175,Team Name2,Team Name2,a_inner_text,D
175,,,href,C
176,Team Name3,Team Name3,a_inner_text,D
176,,,href,C
177,Meet our people,Meet our people,a_inner_text,D
177,people,https://www.baincapital.com/people,href,C
178,Chris Gordon,Chris Gordon,a_inner_text,D
178,chris gordon,https://www.baincapital.com/people/chris-gordon,href,C
179,Paul Moskowitz,Paul Moskowitz,a_inner_text,D
179,paul moskowitz,https://www.baincapital.com/people/paul-moskowitz,href,C
180,Amrita Sankar,Amrita Sankar,a_inner_text,D
180,,,href,C
181,Team Name1,Team Name1,a_inner_text,D
181,,,href,C
182,Team Name2,Team Name2,a_inner_text,D
182,,,href,C
183,Team Name3,Team Name3,a_inner_text,D
183,,,href,C
184,"Bain Capital to Invest in HSO, a Global Leader in Microsoft Cloud & AI Business Applications","Bain Capital to Invest in HSO, a Global Leader in Microsoft Cloud & AI Business Applications",a_inner_text,D
184,bain capital invest hso global leader microsoft cloud ai business applications,/news/bain-capital-invest-hso-global-leader-microsoft-cloud-ai-business-applications,href,C
185,Bain Capital Enters Fixed-Base Operator Sector with Acquisition of APP Jet Center,Bain Capital Enters Fixed-Base Operator Sector with Acquisition of APP Jet Center,a_inner_text,D
185,bain capital enters fixed base operator sector acquisition app jet center,/news/bain-capital-enters-fixed-base-operator-sector-acquisition-app-jet-center,href,C
186,"Bain Capital Specialty Finance, Inc. Prices Public Offering of $350 Million 5.950% Senior Notes Due 2031","Bain Capital Specialty Finance, Inc. Prices Public Offering of $350 Million 5.950% Senior Notes Due 2031",a_inner_text,D
186,bain capital specialty finance inc prices public offering 350 million 5950 senior notes due 0,/news/bain-capital-specialty-finance-inc-prices-public-offering-350-million-5950-senior-notes-due-0,href,C
187,Bain Capital Agrees Sale of Cora Resort and Spa in Greece to Fattal Hotel Group,Bain Capital Agrees Sale of Cora Resort and Spa in Greece to Fattal Hotel Group,a_inner_text,D
187,bain capital agrees sale cora resort and spa greece fattal hotel group,/news/bain-capital-agrees-sale-cora-resort-and-spa-greece-fattal-hotel-group,href,C
188,Bain Capital Successfully Completes $4 Billion Strategic Sale of WinTriX’s China Business,Bain Capital Successfully Completes $4 Billion Strategic Sale of WinTriX’s China Business,a_inner_text,D
188,bain capital successfully completes 4 billion strategic sale wintrixs china business,/news/bain-capital-successfully-completes-4-billion-strategic-sale-wintrixs-china-business,href,C
